test,test ejection will commence in 599.7383406162262 : Time = 2025-02-28T13:38:32.617304,2025-02-28T13:38:32.617313
test,test ejection will commence in 599.6706690788269 : Time = 2025-02-28T13:38:32.684976,2025-02-28T13:38:32.684984
test,test ejection will commence in 599.6040875911713 : Time = 2025-02-28T13:38:32.751556,2025-02-28T13:38:32.751564
test,test ejection will commence in 599.5426335334778 : Time = 2025-02-28T13:38:32.813011,2025-02-28T13:38:32.813017
test,test ejection will commence in 599.4804191589355 : Time = 2025-02-28T13:38:32.875225,2025-02-28T13:38:32.875233
test,test ejection will commence in 599.4175944328308 : Time = 2025-02-28T13:38:32.938050,2025-02-28T13:38:32.938057
test,test ejection will commence in 599.3550503253937 : Time = 2025-02-28T13:38:33.000594,2025-02-28T13:38:33.000601
test,test ejection will commence in 599.2920343875885 : Time = 2025-02-28T13:38:33.063610,2025-02-28T13:38:33.063617
test,test ejection will commence in 599.2292129993439 : Time = 2025-02-28T13:38:33.126432,2025-02-28T13:38:33.126439
test,test ejection will commence in 599.1674606800079 : Time = 2025-02-28T13:38:33.188184,2025-02-28T13:38:33.188195
test,test ejection will commence in 599.1044864654541 : Time = 2025-02-28T13:38:33.251158,2025-02-28T13:38:33.251165
test,test ejection will commence in 599.0425901412964 : Time = 2025-02-28T13:38:33.313054,2025-02-28T13:38:33.313060
test,test ejection will commence in 598.9803693294525 : Time = 2025-02-28T13:38:33.375275,2025-02-28T13:38:33.375283
test,test ejection will commence in 598.9189488887787 : Time = 2025-02-28T13:38:33.436695,2025-02-28T13:38:33.436703
test,test ejection will commence in 598.855553150177 : Time = 2025-02-28T13:38:33.500092,2025-02-28T13:38:33.500099
test,test ejection will commence in 598.7934534549713 : Time = 2025-02-28T13:38:33.562191,2025-02-28T13:38:33.562198
test,test ejection will commence in 598.7290880680084 : Time = 2025-02-28T13:38:33.626556,2025-02-28T13:38:33.626564
test,test ejection will commence in 598.6668355464935 : Time = 2025-02-28T13:38:33.688808,2025-02-28T13:38:33.688816
test,test ejection will commence in 598.59863448143 : Time = 2025-02-28T13:38:33.757009,2025-02-28T13:38:33.757016
test,test ejection will commence in 598.5367248058319 : Time = 2025-02-28T13:38:33.818919,2025-02-28T13:38:33.818927
test,test ejection will commence in 598.4750134944916 : Time = 2025-02-28T13:38:33.880631,2025-02-28T13:38:33.880637
test,test ejection will commence in 598.4125821590424 : Time = 2025-02-28T13:38:33.943064,2025-02-28T13:38:33.943077
test,test ejection will commence in 598.3486905097961 : Time = 2025-02-28T13:38:34.006953,2025-02-28T13:38:34.006961
test,test ejection will commence in 598.2847864627838 : Time = 2025-02-28T13:38:34.070858,2025-02-28T13:38:34.070866
test,test ejection will commence in 598.2163345813751 : Time = 2025-02-28T13:38:34.139310,2025-02-28T13:38:34.139319
test,test ejection will commence in 598.148072719574 : Time = 2025-02-28T13:38:34.207572,2025-02-28T13:38:34.207580
test,test ejection will commence in 598.0895757675171 : Time = 2025-02-28T13:38:34.266069,2025-02-28T13:38:34.266077
test,test ejection will commence in 598.0233800411224 : Time = 2025-02-28T13:38:34.332264,2025-02-28T13:38:34.332271
test,test ejection will commence in 597.9551038742065 : Time = 2025-02-28T13:38:34.400540,2025-02-28T13:38:34.400549
test,test ejection will commence in 597.8868837356567 : Time = 2025-02-28T13:38:34.468761,2025-02-28T13:38:34.468769
test,test ejection will commence in 597.8180131912231 : Time = 2025-02-28T13:38:34.537631,2025-02-28T13:38:34.537638
test,test ejection will commence in 597.7514071464539 : Time = 2025-02-28T13:38:34.604237,2025-02-28T13:38:34.604250
test,test ejection will commence in 597.6842942237854 : Time = 2025-02-28T13:38:34.671350,2025-02-28T13:38:34.671358
test,test ejection will commence in 597.6159491539001 : Time = 2025-02-28T13:38:34.739695,2025-02-28T13:38:34.739704
test,test ejection will commence in 597.5496153831482 : Time = 2025-02-28T13:38:34.806029,2025-02-28T13:38:34.806035
test,test ejection will commence in 597.4816188812256 : Time = 2025-02-28T13:38:34.874025,2025-02-28T13:38:34.874034
test,test ejection will commence in 597.415004491806 : Time = 2025-02-28T13:38:34.940639,2025-02-28T13:38:34.940648
test,test ejection will commence in 597.3473920822144 : Time = 2025-02-28T13:38:35.008252,2025-02-28T13:38:35.008260
test,test ejection will commence in 597.2786030769348 : Time = 2025-02-28T13:38:35.077042,2025-02-28T13:38:35.077049
test,test ejection will commence in 597.2111747264862 : Time = 2025-02-28T13:38:35.144469,2025-02-28T13:38:35.144479
test,test ejection will commence in 597.1432585716248 : Time = 2025-02-28T13:38:35.212386,2025-02-28T13:38:35.212394
test,test ejection will commence in 597.0759429931641 : Time = 2025-02-28T13:38:35.279702,2025-02-28T13:38:35.279710
test,test ejection will commence in 597.00874376297 : Time = 2025-02-28T13:38:35.346901,2025-02-28T13:38:35.346908
test,test ejection will commence in 596.9411296844482 : Time = 2025-02-28T13:38:35.414514,2025-02-28T13:38:35.414522
test,test ejection will commence in 596.8743736743927 : Time = 2025-02-28T13:38:35.481271,2025-02-28T13:38:35.481280
test,test ejection will commence in 596.8059587478638 : Time = 2025-02-28T13:38:35.549686,2025-02-28T13:38:35.549693
test,test ejection will commence in 596.7390444278717 : Time = 2025-02-28T13:38:35.616600,2025-02-28T13:38:35.616609
test,test ejection will commence in 596.6729784011841 : Time = 2025-02-28T13:38:35.682666,2025-02-28T13:38:35.682673
test,test ejection will commence in 596.6011264324188 : Time = 2025-02-28T13:38:35.754520,2025-02-28T13:38:35.754534
test,test mosfet triggered : Time = 2025-02-28T13:38:35.883075,2025-02-28T13:38:35.883087
test,test ejection will commence in 599.9333038330078 : Time = 2025-02-28T13:38:35.949785,2025-02-28T13:38:35.949794
test,test ejection will commence in 599.8670632839203 : Time = 2025-02-28T13:38:36.016026,2025-02-28T13:38:36.016035
test,test ejection will commence in 599.799563407898 : Time = 2025-02-28T13:38:36.083525,2025-02-28T13:38:36.083534
test,test ejection will commence in 599.7330174446106 : Time = 2025-02-28T13:38:36.150072,2025-02-28T13:38:36.150081
test,test ejection will commence in 599.6659007072449 : Time = 2025-02-28T13:38:36.217188,2025-02-28T13:38:36.217195
test,test ejection will commence in 599.6006934642792 : Time = 2025-02-28T13:38:36.282396,2025-02-28T13:38:36.282405
test,test ejection will commence in 599.5346512794495 : Time = 2025-02-28T13:38:36.348438,2025-02-28T13:38:36.348447
test,test ejection will commence in 599.4674913883209 : Time = 2025-02-28T13:38:36.415598,2025-02-28T13:38:36.415607
test,test ejection will commence in 599.3988456726074 : Time = 2025-02-28T13:38:36.484243,2025-02-28T13:38:36.484251
test,test ejection will commence in 599.3314111232758 : Time = 2025-02-28T13:38:36.551678,2025-02-28T13:38:36.551685
test,test ejection will commence in 599.2638561725616 : Time = 2025-02-28T13:38:36.619233,2025-02-28T13:38:36.619241
test,test ejection will commence in 599.1962571144104 : Time = 2025-02-28T13:38:36.686832,2025-02-28T13:38:36.686839
test,test ejection will commence in 599.1284399032593 : Time = 2025-02-28T13:38:36.754649,2025-02-28T13:38:36.754657
